depth,width,num_parameters,R_test,eq_error,test_error
8,23,4744,5,1.2130396366119385,0.8793318867683411
8,23,4744,10,3.728254795074463,5.10155725479126
8,23,4744,20,11.336485862731934,35.98122024536133
8,23,4744,40,34.843196868896484,188.6281280517578
8,24,5142,5,1.0202523469924927,0.7220405340194702
8,24,5142,10,3.1736578941345215,4.856791019439697
8,24,5142,20,10.495737075805664,35.89938735961914
8,24,5142,40,38.57414245605469,189.957763671875
8,25,5556,5,1.1106359958648682,0.7483725547790527
8,25,5556,10,3.482250452041626,5.195927143096924
8,25,5556,20,14.199020385742188,37.88832473754883
8,25,5556,40,58.05994415283203,198.90390014648438
8,26,5986,5,0.24385663866996765,0.14067578315734863
8,26,5986,10,1.770132303237915,2.190063953399658
8,26,5986,20,15.761968612670898,30.373825073242188
8,26,5986,40,88.81903076171875,203.13949584960938
8,27,6432,5,1.3838145732879639,1.0609095096588135
8,27,6432,10,3.4454782009124756,5.120133876800537
8,27,6432,20,6.52600622177124,32.347965240478516
8,27,6432,40,13.623485565185547,173.70651245117188
8,28,6894,5,0.17452408373355865,0.09909946471452713
8,28,6894,10,1.1984879970550537,1.9840435981750488
8,28,6894,20,7.381941795349121,26.38776206970215
8,28,6894,40,31.39899253845215,169.9505615234375
8,29,7372,5,0.18304885923862457,0.10815397650003433
8,29,7372,10,1.4228743314743042,2.1727914810180664
8,29,7372,20,11.552453994750977,27.900840759277344
8,29,7372,40,60.507957458496094,177.62950134277344
8,30,7866,5,0.11733683198690414,0.06880992650985718
8,30,7866,10,0.9402944445610046,1.598802924156189
8,30,7866,20,7.561900615692139,23.721946716308594
8,30,7866,40,37.98173522949219,161.21656799316406
8,31,8376,5,0.1240529790520668,0.07304292172193527
8,31,8376,10,1.0473568439483643,1.7749807834625244
8,31,8376,20,10.06448745727539,26.562820434570312
8,31,8376,40,53.67759323120117,177.3135528564453
8,32,8902,5,0.4548671841621399,0.2815244793891907
8,32,8902,10,2.2226312160491943,3.318533182144165
8,32,8902,20,13.520566940307617,35.48768615722656
8,32,8902,40,58.83375930786133,202.81283569335938
8,33,9444,5,0.17034028470516205,0.10209786891937256
8,33,9444,10,1.4722766876220703,2.1813182830810547
8,33,9444,20,12.549458503723145,29.63039779663086
8,33,9444,40,61.16305160522461,183.82183837890625
8,34,10002,5,0.1585174947977066,0.08947408944368362
8,34,10002,10,1.1466783285140991,1.8707194328308105
8,34,10002,20,10.212878227233887,27.567733764648438
8,34,10002,40,47.235877990722656,172.8047637939453
8,35,10576,5,0.09655515104532242,0.053959544748067856
8,35,10576,10,0.8307592272758484,1.7234008312225342
8,35,10576,20,6.585388660430908,27.523591995239258
8,35,10576,40,26.570966720581055,174.6510009765625
8,36,11166,5,0.09447236359119415,0.05504829064011574
8,36,11166,10,0.7648200988769531,1.5843250751495361
8,36,11166,20,6.0855207443237305,23.152341842651367
8,36,11166,40,34.96318435668945,162.75082397460938
9,1,38,5,0.00019004302157554775,3.1296660900115967
9,1,38,10,0.0001909602142404765,12.528121948242188
9,1,38,20,0.00019202855764888227,49.8493766784668
9,1,38,40,0.00019186297140549868,200.03089904785156
9,2,88,5,0.00034845847403630614,3.1220860481262207
9,2,88,10,0.00034552504075691104,12.454506874084473
9,2,88,20,0.0003470458323135972,50.052825927734375
9,2,88,40,0.00033874070504680276,199.78668212890625
9,3,156,5,0.4058794379234314,2.889414072036743
9,3,156,10,0.4685869812965393,11.859943389892578
9,3,156,20,0.5244886875152588,48.82225036621094
9,3,156,40,0.5715728998184204,198.65896606445312
9,4,242,5,0.0003182028594892472,3.123019218444824
9,4,242,10,0.0003165839007124305,12.545787811279297
9,4,242,20,0.0003138383326586336,49.917083740234375
9,4,242,40,0.00031838155700825155,200.2254638671875
9,5,346,5,0.00012777483789250255,3.1351890563964844
9,5,346,10,0.00012703957327175885,12.476824760437012
9,5,346,20,0.0001284269237658009,49.934818267822266
9,5,346,40,0.00012715288903564215,200.1741485595703
9,6,468,5,1.3529847860336304,2.118835210800171
9,6,468,10,3.193020820617676,9.037581443786621
9,6,468,20,5.280394554138184,43.07872772216797
9,6,468,40,7.668635845184326,196.70526123046875
9,7,608,5,1.0482068061828613,2.3623971939086914
9,7,608,10,1.197658896446228,10.570863723754883
9,7,608,20,1.368864893913269,47.537208557128906
9,7,608,40,1.5366190671920776,198.4759063720703
9,8,766,5,1.3509984016418457,2.14654803276062
9,8,766,10,3.187945604324341,9.291180610656738
9,8,766,20,9.192986488342285,44.188209533691406
9,8,766,40,30.51468276977539,200.53562927246094
9,9,942,5,0.0002921534178312868,3.123781681060791
9,9,942,10,0.0002920679107774049,12.496064186096191
9,9,942,20,0.00029018064378760755,50.01726531982422
9,9,942,40,0.0002906405716203153,199.3489990234375
9,10,1136,5,1.4840505123138428,1.57435941696167
9,10,1136,10,3.34548020362854,7.913701057434082
9,10,1136,20,7.351069927215576,43.3878173828125
9,10,1136,40,17.76213836669922,199.03546142578125
9,11,1348,5,1.3674571514129639,2.0325613021850586
9,11,1348,10,4.180640697479248,9.085760116577148
9,11,1348,20,15.737649917602539,46.3333740234375
9,11,1348,40,68.06441497802734,216.44332885742188
9,12,1578,5,1.4853864908218384,1.7374385595321655
9,12,1578,10,3.1746304035186768,8.539616584777832
9,12,1578,20,6.903453350067139,44.345401763916016
9,12,1578,40,16.614242553710938,196.42869567871094
9,13,1826,5,1.4257898330688477,2.106498956680298
9,13,1826,10,3.9214043617248535,8.733559608459473
9,13,1826,20,7.552328109741211,40.32051086425781
9,13,1826,40,15.359954833984375,185.9756317138672
9,14,2092,5,1.394782304763794,2.1107587814331055
9,14,2092,10,4.414966583251953,8.991971015930176
9,14,2092,20,10.930885314941406,45.00920486450195
9,14,2092,40,28.31204605102539,197.1478729248047
9,15,2376,5,1.3907827138900757,2.0881946086883545
9,15,2376,10,3.8793396949768066,8.883927345275879
9,15,2376,20,9.72557258605957,42.98714828491211
9,15,2376,40,29.549375534057617,195.8827667236328
9,16,2678,5,1.5039037466049194,1.6649067401885986
9,16,2678,10,3.994501829147339,7.851367473602295
9,16,2678,20,13.467297554016113,42.1837043762207
9,16,2678,40,49.263858795166016,203.78916931152344
9,17,2998,5,1.4558489322662354,1.1548408269882202
9,17,2998,10,3.490324020385742,5.938103199005127
9,17,2998,20,9.194723129272461,36.859580993652344
9,17,2998,40,27.132904052734375,187.00823974609375
9,18,3336,5,1.4309924840927124,1.0885634422302246
9,18,3336,10,3.944441318511963,5.289786338806152
9,18,3336,20,11.61340045928955,33.39571762084961
9,18,3336,40,39.393043518066406,181.57960510253906
9,19,3692,5,1.4818280935287476,1.1993924379348755
9,19,3692,10,4.515100479125977,6.303216457366943
9,19,3692,20,17.692378997802734,40.912567138671875
9,19,3692,40,74.70674896240234,210.87477111816406
9,20,4066,5,1.4683674573898315,1.2052831649780273
9,20,4066,10,4.399780750274658,6.641892910003662
9,20,4066,20,16.33671760559082,42.10260009765625
9,20,4066,40,64.01979064941406,209.79660034179688
9,21,4458,5,1.4459936618804932,1.0948591232299805
9,21,4458,10,4.012145042419434,5.251173973083496
9,21,4458,20,10.612934112548828,33.038394927978516
9,21,4458,40,30.828908920288086,178.64920043945312
9,22,4868,5,1.427551031112671,1.0832984447479248
9,22,4868,10,3.677395820617676,5.30591344833374
9,22,4868,20,8.802983283996582,33.589290618896484
9,22,4868,40,22.907154083251953,180.9098358154297
9,23,5296,5,1.4027575254440308,1.093828797340393
9,23,5296,10,3.692634105682373,5.307024002075195
9,23,5296,20,11.046243667602539,34.665733337402344
9,23,5296,40,44.53813171386719,190.27569580078125
9,24,5742,5,1.4105079174041748,1.062006950378418
9,24,5742,10,3.6556458473205566,5.091905117034912
9,24,5742,20,8.78603458404541,31.918733596801758
9,24,5742,40,27.571632385253906,172.3451385498047
9,25,6206,5,1.415712833404541,1.0768623352050781
9,25,6206,10,4.27232027053833,5.187574863433838
9,25,6206,20,14.914151191711426,34.73969268798828
9,25,6206,40,53.87527084350586,196.11598205566406
9,26,6688,5,1.4364047050476074,1.0742353200912476
9,26,6688,10,4.009379863739014,5.154498100280762
9,26,6688,20,11.104320526123047,32.3545036315918
9,26,6688,40,34.44316101074219,179.489501953125
9,27,7188,5,1.4347461462020874,1.0787162780761719
9,27,7188,10,3.598635673522949,5.32134485244751
9,27,7188,20,8.47760009765625,34.52092742919922
9,27,7188,40,23.075529098510742,184.7122344970703
9,28,7706,5,0.5796957015991211,0.3530823588371277
9,28,7706,10,2.616661310195923,3.836649179458618
9,28,7706,20,11.865303993225098,33.563350677490234
9,28,7706,40,49.32396697998047,189.9755401611328
9,29,8242,5,0.8123709559440613,0.5109262466430664
9,29,8242,10,2.5975098609924316,4.0921711921691895
9,29,8242,20,10.151481628417969,35.58020782470703
9,29,8242,40,30.848405838012695,192.38192749023438
9,30,8796,5,1.4386156797409058,1.0523654222488403
9,30,8796,10,4.062989711761475,5.152107238769531
9,30,8796,20,12.45986270904541,33.42805862426758
9,30,8796,40,45.358009338378906,182.97784423828125
9,31,9368,5,0.8064086437225342,0.5255071520805359
9,31,9368,10,2.655978202819824,4.3156609535217285
9,31,9368,20,10.676424980163574,36.236019134521484
9,31,9368,40,38.37383270263672,192.7998504638672
9,32,9958,5,0.17056630551815033,0.09725160896778107
9,32,9958,10,1.1049240827560425,2.0708024501800537
9,32,9958,20,8.188084602355957,28.167509078979492
9,32,9958,40,39.8287467956543,177.5420684814453
9,33,10566,5,0.21959206461906433,0.13259215652942657
9,33,10566,10,1.5189710855484009,2.753190040588379
9,33,10566,20,9.930438995361328,32.40790557861328
9,33,10566,40,48.278709411621094,191.50059509277344
9,34,11192,5,0.12161367386579514,0.06794801354408264
9,34,11192,10,0.9809159636497498,1.7866955995559692
9,34,11192,20,8.458163261413574,26.70415687561035
9,34,11192,40,39.372398376464844,175.87567138671875
9,35,11836,5,0.1164134293794632,0.06840407103300095
9,35,11836,10,0.8636656403541565,1.7942286729812622
9,35,11836,20,6.8936662673950195,25.072200775146484
9,35,11836,40,34.6832389831543,164.93919372558594
9,36,12498,5,0.10330942273139954,0.05951546132564545
9,36,12498,10,0.961900532245636,1.8767143487930298
9,36,12498,20,6.823680877685547,26.16254425048828
9,36,12498,40,25.16745376586914,166.45333862304688
